x,y,u,v,p
0.757812,0.0546875,-0.0199367,-0.0049472,-0.171397
0.773438,0.0546875,-0.0169157,-0.00472385,-0.171347
0.789062,0.0546875,-0.0140511,-0.00443047,-0.171322
0.804688,0.0546875,-0.0113781,-0.00407175,-0.171318
0.820312,0.0546875,-0.00893814,-0.00366149,-0.171333
0.835938,0.0546875,-0.00674974,-0.00320496,-0.171359
0.851562,0.0546875,-0.00485175,-0.00271709,-0.1714
0.867188,0.0546875,-0.00323966,-0.00220407,-0.171438
0.882812,0.0546875,-0.00195531,-0.00168189,-0.17149
0.898438,0.0546875,-0.00095948,-0.00116212,-0.171522
0.914062,0.0546875,-0.000303573,-0.000666129,-0.171576
0.929688,0.0546875,0.00011066,-0.000220719,-0.171585
0.945312,0.0546875,0.000215298,0.000134495,-0.171639
0.960938,0.0546875,0.00021532,0.000345133,-0.171611
0.976562,0.0546875,9.51015e-06,0.000323598,-0.17167
0.992188,0.0546875,0,0,-0.171585
0.0078125,0.0703125,0,0,-0.178643
0.0234375,0.0703125,-4.10051e-05,0.00146218,-0.179061
0.0390625,0.0703125,-0.00135676,0.002468,-0.178814
0.0546875,0.0703125,-0.00265154,0.00354477,-0.17906
0.0703125,0.0703125,-0.0046746,0.00418943,-0.178904
0.0859375,0.0703125,-0.00664499,0.00474876,-0.179042
0.101562,0.0703125,-0.00901401,0.00504236,-0.178935
0.117188,0.0703125,-0.0113115,0.00528106,-0.179004
0.132812,0.0703125,-0.0138216,0.00539154,-0.178922
0.148438,0.0703125,-0.0162666,0.00548935,-0.178945
0.164062,0.0703125,-0.0188286,0.00553558,-0.178874
0.179688,0.0703125,-0.0213446,0.00558865,-0.178863
0.195312,0.0703125,-0.02393,0.00562305,-0.178794
0.210938,0.0703125,-0.026488,0.00566646,-0.178758
0.226562,0.0703125,-0.0290889,0.00570071,-0.178683
0.242188,0.0703125,-0.031673,0.0057377,-0.178624
0.257812,0.0703125,-0.0342804,0.00576385,-0.178538
0.273438,0.0703125,-0.0368707,0.00578278,-0.178457
0.289062,0.0703125,-0.039463,0.0057835,-0.178354
0.304688,0.0703125,-0.0420262,0.00576482,-0.178249
0.320312,0.0703125,-0.0445639,0.0057169,-0.178125
0.335938,0.0703125,-0.0470479,0.00563552,-0.177993
0.351562,0.0703125,-0.0494695,0.00551134,-0.177843
0.367188,0.0703125,-0.0517997,0.00533846,-0.177681
0.382812,0.0703125,-0.0540201,0.00510823,-0.177501
0.398438,0.0703125,-0.0560993,0.00481455,-0.177305
0.414062,0.0703125,-0.0580117,0.00445041,-0.17709
0.429688,0.0703125,-0.0597236,0.00401133,-0.176858
0.445312,0.0703125,-0.0612054,0.00349343,-0.176607
0.460938,0.0703125,-0.0624235,0.00289576,-0.176338
0.476562,0.0703125,-0.0633484,0.00221916,-0.17605
0.492188,0.0703125,-0.0639502,0.00146782,-0.175747
0.507812,0.0703125,-0.064204,0.000648387,-0.175427
0.523438,0.0703125,-0.064088,-0.000228965,-0.175095
0.539062,0.0703125,-0.0635867,-0.00115156,-0.174751
0.554688,0.0703125,-0.0626901,-0.00210353,-0.174401
0.570312,0.0703125,-0.0613956,-0.00306714,-0.174047
0.585938,0.0703125,-0.0597082,-0.00402222,-0.173695
0.601562,0.0703125,-0.0576404,-0.00494807,-0.173348
0.617188,0.0703125,-0.0552133,-0.00582261,-0.173012
0.632812,0.0703125,-0.052455,-0.00662516,-0.172692
0.648438,0.0703125,-0.0494021,-0.00733479,-0.172393
0.664062,0.0703125,-0.0460966,-0.00793433,-0.172119
0.679688,0.0703125,-0.0425881,-0.00840722,-0.171875
0.695312,0.0703125,-0.0389288,-0.00874322,-0.171663
0.710938,0.0703125,-0.0351763,-0.00893264,-0.171487
0.726562,0.0703125,-0.0313879,-0.00897462,-0.171345
0.742188,0.0703125,-0.0276227,-0.00886724,-0.171241
0.757812,0.0703125,-0.0239371,-0.00861966,-0.17117
0.773438,0.0703125,-0.0203846,-0.00823638,-0.171133
0.789062,0.0703125,-0.017016,-0.00773504,-0.171123
0.804688,0.0703125,-0.0138723,-0.00712347,-0.171139
0.820312,0.0703125,-0.0109978,-0.0064249,-0.171175
0.835938,0.0703125,-0.00841514,-0.00564734,-0.171225
0.851562,0.0703125,-0.00616443,-0.0048174,-0.171289
0.867188,0.0703125,-0.00424373,-0.00394306,-0.171352
0.882812,0.0703125,-0.00269479,-0.0030557,-0.171426
0.898438,0.0703125,-0.001479,-0.0021694,-0.17148
0.914062,0.0703125,-0.000645822,-0.00132852,-0.171552
0.929688,0.0703125,-9.53506e-05,-0.000567049,-0.17158
0.945312,0.0703125,0.000110274,3.94771e-05,-0.171644
0.960938,0.0703125,0.000175787,0.000421374,-0.171627
0.976562,0.0703125,1.55088e-05,0.0004407,-0.171689
0.992188,0.0703125,0,0,-0.171611
0.0078125,0.0859375,0,0,-0.178541
0.0234375,0.0859375,-7.73292e-05,0.00222414,-0.179017
0.0390625,0.0859375,-0.0016802,0.00382227,-0.17873
0.0546875,0.0859375,-0.00324365,0.00532579,-0.178999
0.0703125,0.0859375,-0.00563634,0.00626716,-0.178813
0.0859375,0.0859375,-0.00795141,0.0070349,-0.178959
0.101562,0.0859375,-0.0107109,0.00746162,-0.178832
0.117188,0.0859375,-0.0133842,0.00779201,-0.178902
0.132812,0.0859375,-0.016295,0.00795738,-0.178808
0.148438,0.0859375,-0.0191337,0.00809446,-0.178831
0.164062,0.0859375,-0.0221035,0.00816445,-0.178752
0.179688,0.0859375,-0.025023,0.00823681,-0.178742
0.195312,0.0859375,-0.0280188,0.00828386,-0.178669
0.210938,0.0859375,-0.0309826,0.00833805,-0.178634
0.226562,0.0859375,-0.0339904,0.00837822,-0.178557
0.242188,0.0859375,-0.0369748,0.00841763,-0.178501
0.257812,0.0859375,-0.0399779,0.00843952,-0.178415
0.273438,0.0859375,-0.0429539,0.00844696,-0.178337
0.289062,0.0859375,-0.0459216,0.00842571,-0.178237
0.304688,0.0859375,-0.0488453,0.00837288,-0.178137
0.320312,0.0859375,-0.0517267,0.00827534,-0.178018
0.335938,0.0859375,-0.0545332,0.00812652,-0.177893
0.351562,0.0859375,-0.0572533,0.00791383,-0.17775
0.367188,0.0859375,-0.0598538,0.00762885,-0.177598
0.382812,0.0859375,-0.0623129,0.00726011,-0.177427
0.398438,0.0859375,-0.0645951,0.00679948,-0.177244
0.414062,0.0859375,-0.0666716,0.00623812,-0.177042
0.429688,0.0859375,-0.0685053,0.00557069,-0.176825
0.445312,0.0859375,-0.0700644,0.00479311,-0.17659
0.460938,0.0859375,-0.071313,0.00390537,-0.176338
0.476562,0.0859375,-0.0722206,0.00291019,-0.176069
0.492188,0.0859375,-0.072757,0.00181484,-0.175784
0.507812,0.0859375,-0.0728978,0.00063004,-0.175484
0.523438,0.0859375,-0.0726225,-0.000628914,-0.175172
0.539062,0.0859375,-0.0719177,-0.00194346,-0.174848
0.554688,0.0859375,-0.0707763,-0.00329104,-0.174517
0.570312,0.0859375,-0.0691988,-0.00464685,-0.174181
0.585938,0.0859375,-0.0671939,-0.0059832,-0.173846
0.601562,0.0859375,-0.0647778,-0.00727193,-0.173514
0.617188,0.0859375,-0.0619759,-0.00848338,-0.173192
0.632812,0.0859375,-0.0588201,-0.00958986,-0.172884
0.648438,0.0859375,-0.0553516,-0.0105636,-0.172595
0.664062,0.0859375,-0.0516167,-0.0113819,-0.172329
0.679688,0.0859375,-0.0476701,-0.0120228,-0.172091
0.695312,0.0859375,-0.0435687,-0.0124731,-0.171882
0.710938,0.0859375,-0.0393758,-0.0127201,-0.171707
0.726562,0.0859375,-0.0351535,-0.0127631,-0.171565
0.742188,0.0859375,-0.0309668,-0.0126,-0.171458
0.757812,0.0859375,-0.0268764,-0.0122435,-0.171382
0.773438,0.0859375,-0.022941,-0.0117004,-0.171339
0.789062,0.0859375,-0.0192142,-0.010995,-0.17132
0.804688,0.0859375,-0.0157406,-0.0101382,-0.171326
0.820312,0.0859375,-0.0125652,-0.00916211,-0.17135
0.835938,0.0859375,-0.00971214,-0.00807745,-0.171388
0.851562,0.0859375,-0.00722056,-0.006921,-0.171437
0.867188,0.0859375,-0.00508788,-0.00570307,-0.171485
0.882812,0.0859375,-0.00335405,-0.00446721,-0.171544
0.898438,0.0859375,-0.00197832,-0.00323193,-0.171584
0.914062,0.0859375,-0.00100809,-0.00205849,-0.171643
0.929688,0.0859375,-0.000341867,-0.000992535,-0.171659
0.945312,0.0859375,-3.77043e-05,-0.00013419,-0.171713
0.960938,0.0859375,0.000101952,0.000423318,-0.171692
0.976562,0.0859375,5.88105e-06,0.000512462,-0.171749
0.992188,0.0859375,0,0,-0.171679
0.0078125,0.101562,0,0,-0.178558
0.0234375,0.101562,-6.69163e-05,0.00322324,-0.179118
0.0390625,0.101562,-0.00192213,0.00554365,-0.178791
0.0546875,0.101562,-0.00369973,0.00753997,-0.179101
0.0703125,0.101562,-0.00641751,0.00883255,-0.178899
0.0859375,0.101562,-0.0090256,0.00983587,-0.179066
0.101562,0.101562,-0.0121256,0.0104247,-0.178932
0.117188,0.101562,-0.0151201,0.010861,-0.179014
0.132812,0.101562,-0.0183746,0.0110987,-0.178918
0.148438,0.101562,-0.021547,0.0112832,-0.178948
0.164062,0.101562,-0.0248617,0.0113872,-0.17887
0.179688,0.101562,-0.0281204,0.0114828,-0.178866
0.195312,0.101562,-0.03146,0.0115474,-0.178794
0.210938,0.101562,-0.0347627,0.0116129,-0.178764
0.226562,0.101562,-0.0381091,0.0116591,-0.17869
0.242188,0.101562,-0.0414256,0.0116974,-0.178638
