x,y,u,v,p
0.414062,0.101562,-0.0511299,0.00613817,-0.147128
0.429688,0.101562,-0.0526374,0.00566301,-0.146863
0.445312,0.101562,-0.0540052,0.00512572,-0.146585
0.460938,0.101562,-0.0552157,0.00452383,-0.146296
0.476562,0.101562,-0.0562533,0.00385533,-0.145996
0.492188,0.101562,-0.0571005,0.00311986,-0.145686
0.507812,0.101562,-0.0577408,0.00231807,-0.145366
0.523438,0.101562,-0.0581579,0.00145266,-0.14504
0.539062,0.101562,-0.0583367,0.000527804,-0.144707
0.554688,0.101562,-0.0582635,-0.000449887,-0.144371
0.570312,0.101562,-0.0579264,-0.0014722,-0.144032
0.585938,0.101562,-0.0573166,-0.00252822,-0.143695
0.601562,0.101562,-0.0564277,-0.00360577,-0.14336
0.617188,0.101562,-0.0552578,-0.00468993,-0.143032
0.632812,0.101562,-0.0538076,-0.00576549,-0.142713
0.648438,0.101562,-0.0520844,-0.00681472,-0.142407
0.664062,0.101562,-0.0500969,-0.00782115,-0.142116
0.679688,0.101562,-0.0478625,-0.00876611,-0.141844
0.695312,0.101562,-0.0453979,-0.00963429,-0.141592
0.710938,0.101562,-0.0427307,-0.0104081,-0.141366
0.726562,0.101562,-0.039884,-0.0110758,-0.141163
0.742188,0.101562,-0.0368944,-0.0116224,-0.14099
0.757812,0.101562,-0.0337883,-0.0120411,-0.14084
0.773438,0.101562,-0.03061,-0.0123194,-0.140724
0.789062,0.101562,-0.0273855,-0.0124552,-0.140628
0.804688,0.101562,-0.0241662,-0.0124369,-0.140567
0.820312,0.101562,-0.0209733,-0.0122649,-0.14052
0.835938,0.101562,-0.0178678,-0.0119253,-0.140508
0.851562,0.101562,-0.014861,-0.0114179,-0.140498
0.867188,0.101562,-0.0120308,-0.0107239,-0.140526
0.882812,0.101562,-0.00937114,-0.00984332,-0.140538
0.898438,0.101562,-0.00699011,-0.00875551,-0.140595
0.914062,0.101562,-0.00484633,-0.0074724,-0.140612
0.929688,0.101562,-0.00310187,-0.00599093,-0.14069
0.945312,0.101562,-0.00163571,-0.00437791,-0.140687
0.960938,0.101562,-0.000705991,-0.00269879,-0.140786
0.976562,0.101562,-1.07741e-05,-0.00116965,-0.140734
0.992188,0.101562,0,0,-0.140878
0.0078125,0.117188,0,0,-0.149682
0.0234375,0.117188,-6.46759e-05,0.00329797,-0.150106
0.0390625,0.117188,-0.00149612,0.0056518,-0.149854
0.0546875,0.117188,-0.00285385,0.00746391,-0.15008
0.0703125,0.117188,-0.00491862,0.00866728,-0.149915
0.0859375,0.117188,-0.00688909,0.00954373,-0.150023
0.101562,0.117188,-0.00922493,0.0100819,-0.149901
0.117188,0.117188,-0.0114749,0.0104534,-0.149935
0.132812,0.117188,-0.0139129,0.0106566,-0.149831
0.148438,0.117188,-0.0162817,0.0107868,-0.149815
0.164062,0.117188,-0.0187455,0.0108396,-0.149714
0.179688,0.117188,-0.0211563,0.0108634,-0.14966
0.195312,0.117188,-0.0236118,0.0108504,-0.149553
0.210938,0.117188,-0.0260253,0.010823,-0.149469
0.226562,0.117188,-0.028454,0.0107722,-0.149348
0.242188,0.117188,-0.0308452,0.0107068,-0.149237
0.257812,0.117188,-0.033231,0.0106184,-0.1491
0.273438,0.117188,-0.0355776,0.0105088,-0.148963
0.289062,0.117188,-0.0379007,0.0103706,-0.148806
0.304688,0.117188,-0.0401766,0.0102022,-0.148644
0.320312,0.117188,-0.0424105,0.00999668,-0.148465
0.335938,0.117188,-0.0445836,0.00975055,-0.148279
0.351562,0.117188,-0.0466939,0.00945711,-0.148076
0.367188,0.117188,-0.0487242,0.00911187,-0.147864
0.382812,0.117188,-0.0506672,0.00870839,-0.147638
0.398438,0.117188,-0.0525059,0.00824177,-0.147401
0.414062,0.117188,-0.0542288,0.0077062,-0.14715
0.429688,0.117188,-0.0558181,0.00709719,-0.146887
0.445312,0.117188,-0.0572592,0.00641018,-0.146612
0.460938,0.117188,-0.0585337,0.00564213,-0.146326
0.476562,0.117188,-0.0596246,0.00479069,-0.146028
0.492188,0.117188,-0.0605133,0.00385544,-0.145721
